game_id,batter_id,pitcher_id,pitch,pitch_type,event_type
10,571875,1,,CH,swinging_strike
10,571875,1,,FF,ball
10,571875,1,,CU,called_strike
10,571875,1,,FF,foul
10,571875,1,,CH,field_out
10,605113,1,,FF,single
10,488671,1,,CU,called_strike
10,488671,1,,CH,ball
10,488671,1,,,pickoff_attempt_1b
10,488671,1,,CH,ball
10,488671,1,,FF,called_strike
10,488671,1,,FF,field_out
10,592662,1,,FT,foul_bunt
10,592662,1,,FF,called_strike
10,592662,1,,CU,ball
10,592662,1,,FF,strikeout
10,502481,1,,CU,called_strike
10,502481,1,,CU,foul
10,502481,1,,FF,foul
10,502481,1,,CH,ball
10,502481,1,,CU,strikeout
10,606466,1,,CH,ball
10,606466,1,,CH,swinging_strike
10,606466,1,,FF,triple
10,500871,1,,CU,swinging_strike
10,500871,1,,CU,single
10,444482,1,,FT,ball
10,444482,1,,FT,foul
10,444482,1,,FT,grounded_into_double_play
10,572233,1,,CU,called_strike
10,572233,1,,FT,ball
10,572233,1,,CH,ball
10,572233,1,,FF,ball
10,572233,1,,CU,walk
10,571875,1,,CU,home_run
10,605113,1,,CU,ball
10,605113,1,,FT,called_strike
10,605113,1,,FT,swinging_strike
10,605113,1,,FT,ball
10,605113,1,,FT,ball
10,605113,1,,CH,strikeout
11,643446,1,,FF,swinging_strike
11,643446,1,,FF,foul
11,643446,1,,CU,ball
11,643446,1,,CU,strikeout
11,642708,1,,FF,called_strike
11,642708,1,,FF,foul_tip
11,642708,1,,CU,field_out
11,624424,1,,FT,field_out
11,624413,1,,FT,ball
11,624413,1,,FT,field_out
11,605204,1,,FF,called_strike
11,605204,1,,FF,called_strike
11,605204,1,,FF,ball
11,605204,1,,FF,foul
11,605204,1,,CU,foul
11,605204,1,,CH,strikeout
11,467092,1,,CU,ball
11,467092,1,,CU,field_out
11,453943,1,,FF,called_strike
11,453943,1,,CU,called_strike
11,453943,1,,CH,strikeout
11,605412,1,,FT,ball
11,605412,1,,CH,foul
11,605412,1,,CH,ball
11,605412,1,,FT,foul
11,605412,1,,CU,ball
11,605412,1,,CU,field_out
11,573186,1,,FF,swinging_strike
11,573186,1,,CU,field_out
11,643446,1,,CU,ball
11,643446,1,,CU,foul
11,643446,1,,FF,ball
11,643446,1,,CH,swinging_strike
11,643446,1,,CH,ball
11,643446,1,,CU,foul
11,643446,1,,CH,walk
11,642708,1,,FT,called_strike
11,642708,1,,CH,field_out
11,624424,1,,FT,ball
11,624424,1,,CH,foul
11,624424,1,,FF,ball
11,624424,1,,FF,field_out
11,624413,1,,CU,ball
11,624413,1,,CH,home_run
11,605204,1,,FF,ball
11,605204,1,,FF,ball
11,605204,1,,CU,called_strike
11,605204,1,,FT,ball
11,605204,1,,FF,home_run
11,467092,1,,CH,ball
11,467092,1,,FT,ball
11,467092,1,,FT,ball
11,467092,1,,FF,called_strike
11,467092,1,,CU,walk
11,453943,1,,CU,field_out
11,605412,1,,CH,called_strike
11,605412,1,,FF,foul
11,605412,1,,CH,ball
11,605412,1,,CH,ball
11,605412,1,,FF,foul
11,605412,1,,CU,strikeout
11,573186,1,,FF,foul
11,573186,1,,FF,foul
11,573186,1,,CU,foul
11,573186,1,,CU,strikeout
11,643446,1,,CH,field_out
11,642708,1,,CU,foul
11,642708,1,,FT,ball
11,642708,1,,FT,foul
11,642708,1,,CH,ball
11,642708,1,,CH,ball
11,642708,1,,FF,single
11,624424,1,,,pickoff_attempt_1b
11,624424,1,,CU,ball
11,624424,1,,,pickoff_attempt_1b
11,624424,1,,,pickoff_attempt_1b
11,624424,1,,CH,foul
11,624424,1,,FF,foul
11,624424,1,,CH,single
11,624413,1,,FT,ball
11,624413,1,,FT,field_out
11,605204,1,,FT,called_strike
11,605204,1,,FT,called_strike
11,605204,1,,FF,foul
11,605204,1,,CH,foul
11,605204,1,,CU,blocked_ball
11,605204,1,,FT,ball
11,605204,1,,FT,ball
11,605204,1,,CH,strikeout
11,467092,1,,FT,ball
11,467092,1,,FT,field_out
11,453943,1,,CU,called_strike
11,453943,1,,CU,field_out
11,605412,1,,CU,ball
11,605412,1,,FT,ball
11,605412,1,,FT,field_out
11,641645,1,,CU,called_strike
11,641645,1,,FT,swinging_strike
11,641645,1,,CH,ball
11,641645,1,,CH,field_out
12,608385,1,,FF,field_out
12,458015,1,,FT,ball
12,458015,1,,FT,swinging_strike
12,458015,1,,FF,foul
12,458015,1,,CU,ball
12,458015,1,,CU,field_out
12,553993,1,,CU,swinging_strike
12,553993,1,,FT,swinging_strike
12,553993,1,,FF,field_out
12,642165,1,,CU,ball
12,642165,1,,CU,ball
12,642165,1,,FT,foul
12,642165,1,,FT,called_strike
12,642165,1,,FF,foul
12,642165,1,,CU,strikeout
12,606157,1,,CU,called_strike
12,606157,1,,CU,ball
12,606157,1,,FT,field_out
12,520471,1,,FT,ball
12,520471,1,,FT,foul_tip
12,520471,1,,FF,ball
12,520471,1,,CU,swinging_strike
12,520471,1,,CU,single
12,578428,1,,FT,foul
12,578428,1,,,pickoff_attempt_1b
12,578428,1,,CU,swinging_strike
12,578428,1,,,pickoff_attempt_1b
12,578428,1,,CU,blocked_ball
12,578428,1,,CH,foul
12,578428,1,,CU,field_out
12,571466,1,,CU,called_strike
12,571466,1,,FT,foul
12,571466,1,,CU,ball
12,571466,1,,CH,field_out
12,545333,1,,FF,called_strike
12,545333,1,,FF,called_strike
12,545333,1,,CU,ball
12,545333,1,,FF,ball
12,545333,1,,FF,foul
12,545333,1,,CU,strikeout
12,608385,1,,CU,ball
12,608385,1,,CU,called_strike
12,608385,1,,FF,foul
12,608385,1,,CH,ball
12,608385,1,,CH,ball
12,608385,1,,CU,walk
12,458015,1,,,pickoff_attempt_1b
12,458015,1,,FF,called_strike
12,458015,1,,CH,swinging_strike
12,458015,1,,FF,ball
12,458015,1,,FF,ball
12,458015,1,,CH,field_out
12,553993,1,,FF,single
12,642165,1,,CH,ball
12,642165,1,,CH,wild_pitch
12,642165,1,,CU,called_strike
12,642165,1,,FT,single
12,606157,1,,FT,swinging_strike
12,606157,1,,FF,foul
12,606157,1,,CU,foul
12,606157,1,,CU,force_out
12,520471,1,,FT,called_strike
12,520471,1,,FT,ball
12,520471,1,,CH,foul
12,520471,1,,FF,field_out
12,578428,1,,FF,ball
12,578428,1,,CU,called_strike
12,578428,1,,FF,called_strike
12,578428,1,,CH,wild_pitch
12,578428,1,,FF,foul
12,578428,1,,CU,foul
12,578428,1,,CU,strikeout
12,545333,1,,FF,ball
12,545333,1,,FF,foul_tip
12,545333,1,,FF,foul
12,545333,1,,CU,strikeout
12,608385,1,,CU,swinging_strike
12,608385,1,,FF,single
12,458015,1,,FT,foul
12,458015,1,,,pickoff_attempt_1b
12,458015,1,,CU,foul
12,458015,1,,CH,ball
12,458015,1,,CH,field_out
12,553993,1,,FF,foul
12,553993,1,,FF,field_out
12,642165,1,,,pickoff_attempt_1b
12,642165,1,,FT,foul
12,642165,1,,CH,field_out
12,606157,1,,FF,ball
12,606157,1,,CU,called_strike
12,606157,1,,CU,field_out
12,520471,1,,FF,ball
12,520471,1,,CH,foul
12,520471,1,,CH,ball
12,520471,1,,CU,swinging_strike
12,520471,1,,CH,foul
12,520471,1,,FF,foul
12,520471,1,,CH,single
12,578428,1,,FF,ball
12,578428,1,,FF,foul
12,578428,1,,CU,swinging_strike
12,578428,1,,CH,foul
12,578428,1,,CU,double
12,571466,1,,CH,passed_ball
12,571466,1,,FF,home_run
12,640447,1,,FF,called_strike
12,640447,1,,CU,ball
12,640447,1,,CU,foul
12,640447,1,,CH,ball
12,640447,1,,CU,foul
12,640447,1,,CU,field_out
12,608385,1,,CH,ball
12,608385,1,,CH,ball
12,608385,1,,CU,ball
12,608385,1,,FF,walk
13,624428,1,,FF,field_out
13,668804,1,,FT,called_strike
13,668804,1,,FT,swinging_strike
13,668804,1,,CU,ball
13,668804,1,,CU,field_out
13,516782,1,,FF,called_strike
13,516782,1,,FF,swinging_strike
13,516782,1,,CU,foul
13,516782,1,,CH,ball
13,516782,1,,CH,strikeout
13,605137,1,,CU,ball
13,605137,1,,FT,single
13,592567,1,,FT,single
13,591741,1,,CU,ball
13,591741,1,,CU,blocked_ball
13,591741,1,,FT,foul
13,591741,1,,CH,grounded_into_double_play
13,621028,1,,CU,called_strike
13,621028,1,,FT,field_out
13,607732,1,,CU,swinging_strike
13,607732,1,,FF,called_strike
13,607732,1,,CU,ball
13,607732,1,,CU,field_out
13,605280,1,,FF,ball
13,605280,1,,FF,called_strike
13,605280,1,,CU,called_strike
13,605280,1,,CU,strikeout
13,624428,1,,FT,called_strike
13,624428,1,,CH,foul
13,624428,1,,CH,ball
13,624428,1,,FF,ball
13,624428,1,,FF,ball
13,624428,1,,CU,strikeout
13,668804,1,,CH,swinging_strike
13,668804,1,,FF,foul
13,668804,1,,CH,ball
13,668804,1,,CH,ball
13,668804,1,,CU,ball
13,668804,1,,CH,strikeout
13,516782,1,,CU,field_out
13,605137,1,,CH,called_strike
13,605137,1,,FF,foul
13,605137,1,,CU,ball
13,605137,1,,CH,ball
13,605137,1,,CH,ball
13,605137,1,,CH,field_out
13,592567,1,,FT,ball
13,592567,1,,CU,called_strike
13,592567,1,,FF,swinging_strike
13,592567,1,,FF,single
13,591741,1,,FT,foul
13,591741,1,,CU,foul
13,591741,1,,CU,wild_pitch
13,591741,1,,CH,strikeout
13,621028,1,,FF,ball
13,621028,1,,FT,ball
13,621028,1,,CU,called_strike
13,621028,1,,CH,swinging_strike
13,621028,1,,FF,ball
13,621028,1,,CU,foul
13,621028,1,,FT,field_out
13,607732,1,,FF,called_strike
13,607732,1,,FF,ball
13,607732,1,,CU,ball
13,607732,1,,CU,field_out
13,622569,1,,CU,ball
13,622569,1,,CU,called_strike
13,622569,1,,FF,swinging_strike
13,622569,1,,CU,field_out
13,624428,1,,CH,swinging_strike
13,624428,1,,CU,single
13,668804,1,,,pickoff_attempt_1b
13,668804,1,,FT,force_out
13,516782,1,,FT,called_strike
13,516782,1,,FT,ball
13,516782,1,,,pickoff_attempt_1b
13,516782,1,,CH,foul
13,516782,1,,CH,force_out
13,605137,1,,CU,called_strike
13,605137,1,,CH,swinging_strike
13,605137,1,,CH,ball
13,605137,1,,CU,ball
13,605137,1,,FF,field_out
13,592567,1,,CU,called_strike
13,592567,1,,CH,ball
13,592567,1,,CH,swinging_strike
13,592567,1,,CU,ball
13,592567,1,,CU,ball
13,592567,1,,CH,strikeout
13,591741,1,,CU,called_strike
13,591741,1,,FF,ball
13,591741,1,,FF,ball
13,591741,1,,CH,ball
13,591741,1,,CU,swinging_strike
13,591741,1,,CH,walk
13,621028,1,,FF,field_out
14,518792,1,,FT,foul
14,518792,1,,FF,swinging_strike
14,518792,1,,CU,ball
14,518792,1,,CU,ball
14,518792,1,,FF,ball
14,518792,1,,FF,foul
14,518792,1,,CU,strikeout
14,592206,1,,CU,called_strike
14,592206,1,,CU,swinging_strike
14,592206,1,,CU,ball
14,592206,1,,FT,foul
14,592206,1,,CU,ball
14,592206,1,,CH,ball
14,592206,1,,CH,strikeout
14,592178,1,,CU,ball
14,592178,1,,FF,field_out
14,595879,1,,FF,swinging_strike
14,595879,1,,CU,field_out
14,656941,1,,FF,ball
14,656941,1,,FF,ball
14,656941,1,,CU,called_strike
14,656941,1,,FT,foul
14,656941,1,,FT,ball
14,656941,1,,FT,single
14,518960,1,,FT,called_strike
14,518960,1,,FT,foul
14,518960,1,,CH,grounded_into_double_play
14,608365,1,,FF,called_strike
14,608365,1,,FF,foul
14,608365,1,,CH,strikeout
14,664023,1,,FF,called_strike
14,664023,1,,FF,ball
14,664023,1,,CH,ball
14,664023,1,,CH,swinging_strike
14,664023,1,,FF,field_out
14,430935,1,,FT,ball
14,430935,1,,FT,called_strike
14,430935,1,,CU,called_strike
14,430935,1,,FF,strikeout
14,518792,1,,CU,called_strike
14,518792,1,,CH,foul_tip
14,518792,1,,CH,single
14,592206,1,,FT,ball
14,592206,1,,,pickoff_attempt_1b
14,592206,1,,CH,ball
14,592206,1,,CH,swinging_strike
14,592206,1,,FT,foul
14,592206,1,,FT,force_out
14,592178,1,,FF,called_strike
14,592178,1,,CH,wild_pitch
14,592178,1,,FT,foul
14,592178,1,,CH,foul
14,592178,1,,CH,strikeout
14,595879,1,,FT,ball
14,595879,1,,FF,called_strike
14,595879,1,,FF,ball
14,595879,1,,CH,blocked_ball
14,595879,1,,CU,swinging_strike
14,595879,1,,FF,foul
14,595879,1,,CU,strikeout
14,656941,1,,CU,called_strike
14,656941,1,,FF,swinging_strike
14,656941,1,,CH,ball
14,656941,1,,CH,strikeout
14,518960,1,,CU,ball
14,518960,1,,CU,called_strike
14,518960,1,,CH,swinging_strike
14,518960,1,,CH,field_out
14,608365,1,,CU,called_strike
14,608365,1,,CH,ball
14,608365,1,,FT,foul
14,608365,1,,FF,ball
14,608365,1,,FT,foul
14,608365,1,,CH,home_run
14,664023,1,,CH,ball
14,664023,1,,CH,foul
14,664023,1,,FF,ball
14,664023,1,,FF,foul_tip
14,664023,1,,CH,ball
14,664023,1,,FF,foul
14,664023,1,,CU,walk
14,430935,1,,CU,ball
14,430935,1,,FT,ball
14,430935,1,,,pickoff_attempt_1b
14,430935,1,,FF,called_strike
14,430935,1,,FF,foul
14,430935,1,,CU,ball
14,430935,1,,FF,foul
14,430935,1,,FF,strikeout
14,518792,1,,CH,foul
14,518792,1,,CU,ball
14,518792,1,,FF,foul
14,518792,1,,CU,hit_by_pitch
14,592206,1,,,pickoff_attempt_1b
14,592206,1,,CH,swinging_strike
14,592206,1,,FT,ball
14,592206,1,,,pickoff_attempt_1b
14,592206,1,,,pickoff_attempt_1b
14,592206,1,,FT,single
14,592178,1,,CU,ball
14,592178,1,,CH,blocked_ball
14,592178,1,,CH,foul
14,592178,1,,CH,foul
14,592178,1,,FF,foul
14,592178,1,,FF,foul
14,592178,1,,CH,single
14,595879,1,,FT,foul
14,595879,1,,CU,swinging_strike
14,595879,1,,CU,foul
14,595879,1,,CH,strikeout
14,656941,1,,FF,ball
14,656941,1,,FT,ball
14,656941,1,,FT,field_out
14,518960,1,,CU,called_strike
14,518960,1,,FF,ball
14,518960,1,,FF,ball
14,518960,1,,CU,swinging_strike
14,518960,1,,CU,strikeout
15,542932,1,,FF,called_strike
15,542932,1,,FF,field_out
15,623912,1,,FF,swinging_strike
15,623912,1,,CU,swinging_strike
15,623912,1,,CU,ball
15,623912,1,,CU,single
15,516770,1,,FT,single
15,435522,1,,FT,called_strike
15,435522,1,,FT,foul
15,435522,1,,CH,grounded_into_double_play
15,643265,1,,FF,ball
15,643265,1,,CU,called_strike
15,643265,1,,CU,foul
15,643265,1,,CH,ball
15,643265,1,,CH,strikeout
15,595751,1,,CU,called_strike
15,595751,1,,FF,swinging_strike
15,595751,1,,FF,strikeout
15,621446,1,,FT,ball
15,621446,1,,CU,swinging_strike
15,621446,1,,FT,field_out
15,621573,1,,FF,swinging_strike
15,621573,1,,CU,called_strike
15,621573,1,,FF,ball
15,621573,1,,FF,ball
15,621573,1,,CU,foul
15,621573,1,,CU,foul
15,621573,1,,CH,foul
15,621573,1,,FF,foul
15,621573,1,,FT,strikeout
15,641154,1,,FF,swinging_strike
15,641154,1,,CU,called_strike
15,641154,1,,FF,ball
15,641154,1,,CU,strikeout
15,542932,1,,FF,called_strike
15,542932,1,,CU,called_strike
15,542932,1,,CH,strikeout
15,623912,1,,FT,called_strike
15,623912,1,,FT,foul
15,623912,1,,CH,foul
15,623912,1,,FF,ball
15,623912,1,,FT,foul
15,623912,1,,CH,ball
15,623912,1,,CH,strikeout
15,516770,1,,CH,foul_tip
15,516770,1,,CU,swinging_strike
15,516770,1,,CH,ball
15,516770,1,,CH,field_out
15,435522,1,,CU,called_strike
15,435522,1,,FT,ball
15,435522,1,,FT,field_out
15,643265,1,,CU,ball
15,643265,1,,CU,called_strike
15,643265,1,,FT,foul
15,643265,1,,CH,foul
15,643265,1,,FF,strikeout
15,595751,1,,FF,foul_tip
15,595751,1,,CU,field_out
15,621446,1,,FT,called_strike
15,621446,1,,CU,field_out
15,621573,1,,FF,foul
15,621573,1,,FF,ball
15,621573,1,,FT,ball
15,621573,1,,CU,called_strike
15,621573,1,,CH,foul
15,621573,1,,CU,strikeout
15,612672,1,,FF,called_strike
15,612672,1,,FF,foul
15,612672,1,,CU,ball
15,612672,1,,CU,strikeout
15,542932,1,,FF,ball
15,542932,1,,CU,called_strike
15,542932,1,,FF,ball
15,542932,1,,FF,foul_tip
15,542932,1,,FF,ball
15,542932,1,,CU,strikeout
15,623912,1,,CU,called_strike
15,623912,1,,CH,swinging_strike
15,623912,1,,CU,field_out
15,516770,1,,FF,called_strike
15,516770,1,,CH,ball
15,516770,1,,CH,swinging_strike
15,516770,1,,CU,foul
15,516770,1,,FF,strikeout
15,435522,1,,CH,ball
15,435522,1,,CU,called_strike
15,435522,1,,CH,foul
15,435522,1,,FF,ball
15,435522,1,,FF,foul
15,435522,1,,CH,ball
15,435522,1,,CU,foul
15,435522,1,,CU,foul
15,435522,1,,CH,strikeout
15,643265,1,,FF,swinging_strike
15,643265,1,,CU,field_out
15,595751,1,,CU,called_strike
15,595751,1,,CU,foul
15,595751,1,,CU,ball
15,595751,1,,CU,strikeout
15,621446,1,,FF,ball
15,621446,1,,FF,foul
15,621446,1,,FF,swinging_strike
15,621446,1,,CU,ball
15,621446,1,,CH,ball
15,621446,1,,CH,foul
15,621446,1,,FF,foul
15,621446,1,,CU,strikeout
16,660670,1,,FT,ball
16,660670,1,,FT,foul
16,660670,1,,FT,single
16,645277,1,,FT,ball
16,645277,1,,,pickoff_attempt_1b
16,645277,1,,FT,stolen_base_2b
16,645277,1,,CH,ball
16,645277,1,,CH,called_strike
16,645277,1,,CU,foul
16,645277,1,,FF,ball
16,645277,1,,CU,double
16,518692,1,,CU,swinging_strike
16,518692,1,,FF,ball
16,518692,1,,FF,single
16,518626,1,,FT,called_strike
16,518626,1,,CH,ball
16,518626,1,,CH,field_out
16,435263,1,,CU,ball
16,435263,1,,CU,called_strike
16,435263,1,,FF,ball
16,435263,1,,FF,swinging_strike
16,435263,1,,FF,field_out
16,621020,1,,FF,called_strike
16,621020,1,,FF,foul_tip
16,621020,1,,CH,strikeout
16,459964,1,,FT,called_strike
16,459964,1,,CH,called_strike
16,459964,1,,CH,strikeout
16,542364,1,,CU,ball
16,542364,1,,CU,called_strike
16,542364,1,,FT,ball
16,542364,1,,FT,ball
16,542364,1,,CU,swinging_strike
16,542364,1,,CH,walk
16,608331,1,,,pickoff_attempt_1b
16,608331,1,,FT,ball
16,608331,1,,FF,called_strike
16,608331,1,,,pickoff_attempt_1b
16,608331,1,,FF,ball
16,608331,1,,CU,blocked_ball
16,608331,1,,FF,walk
16,660670,1,,CU,called_strike
16,660670,1,,FT,grounded_into_double_play
16,645277,1,,CU,called_strike
16,645277,1,,CU,foul
16,645277,1,,FF,ball
16,645277,1,,CH,field_out
16,518692,1,,CH,ball
16,518692,1,,CH,called_strike
16,518692,1,,CU,ball
16,518692,1,,FF,swinging_strike
16,518692,1,,CU,foul
16,518692,1,,CH,ball
16,518692,1,,CU,foul
16,518692,1,,FF,foul
16,518692,1,,FF,field_out
16,518626,1,,CU,ball
16,518626,1,,CU,swinging_strike
16,518626,1,,FT,ball
16,518626,1,,CH,ball
16,518626,1,,CH,walk
16,435263,1,,CU,called_strike
16,435263,1,,FF,swinging_strike
16,435263,1,,CH,ball
16,435263,1,,FF,field_out
16,621020,1,,CU,called_strike
16,621020,1,,CU,ball
16,621020,1,,FF,foul
16,621020,1,,FF,ball
16,621020,1,,CH,field_out
16,459964,1,,CU,foul
16,459964,1,,CH,swinging_strike
16,459964,1,,CH,ball
16,459964,1,,CU,ball
16,459964,1,,CU,foul
16,459964,1,,FF,field_out
16,542364,1,,FT,called_strike
16,542364,1,,FT,foul
16,542364,1,,CU,foul
16,542364,1,,CH,strikeout
16,608331,1,,FF,called_strike
16,608331,1,,FF,called_strike
16,608331,1,,CH,ball
16,608331,1,,FF,ball
16,608331,1,,FF,strikeout
16,660670,1,,FT,ball
16,660670,1,,FT,ball
16,660670,1,,CU,ball
16,660670,1,,FT,home_run
16,645277,1,,CU,ball
16,645277,1,,FT,swinging_strike
16,645277,1,,FT,field_out
16,518692,1,,FF,foul
16,518692,1,,CH,called_strike
16,518692,1,,CU,ball
16,518692,1,,FF,foul
16,518692,1,,CH,strikeout
16,518626,1,,FT,ball
16,518626,1,,FF,called_strike
16,518626,1,,FT,ball
16,518626,1,,FT,called_strike
16,518626,1,,FF,foul
16,518626,1,,CU,foul
16,518626,1,,CH,ball
16,518626,1,,CU,walk
16,435263,1,,FF,swinging_strike
16,435263,1,,CH,swinging_strike
16,435263,1,,CH,strikeout
16,621020,1,,CU,called_strike
16,621020,1,,FT,ball
16,621020,1,,FT,swinging_strike
16,621020,1,,FF,foul
16,621020,1,,CH,strikeout
16,459964,1,,CH,ball
16,459964,1,,CH,ball
16,459964,1,,CU,called_strike
16,459964,1,,FT,ball
16,459964,1,,FT,field_out
17,650333,1,,FF,ball
17,650333,1,,FF,called_strike
17,650333,1,,CU,ball
17,650333,1,,FF,foul
17,650333,1,,FT,single
17,593871,1,,CU,called_strike
17,593871,1,,FF,foul
17,593871,1,,CH,blocked_ball
17,593871,1,,CH,ball
17,593871,1,,,pickoff_attempt_1b
17,593871,1,,CH,ball
17,593871,1,,FF,foul
17,593871,1,,FF,foul
17,593871,1,,CU,strikeout
17,443558,1,,FF,swinging_strike
17,443558,1,,FT,foul
17,443558,1,,CU,blocked_ball
17,443558,1,,CU,ball
17,443558,1,,FT,ball
17,443558,1,,FF,walk
17,592696,1,,CU,ball
17,592696,1,,CH,swinging_strike
17,592696,1,,CU,ball
17,592696,1,,FF,foul
17,592696,1,,FF,ball
17,592696,1,,CH,foul
17,592696,1,,FT,force_out
17,553902,1,,FF,foul
17,553902,1,,CU,ball
17,553902,1,,FF,field_out
17,501303,1,,CU,called_strike
17,501303,1,,FT,foul
17,501303,1,,CH,foul
17,501303,1,,FF,strikeout
17,664774,1,,FT,foul
17,664774,1,,CU,called_strike
17,664774,1,,FF,ball
17,664774,1,,CH,foul
17,664774,1,,CH,strikeout
17,570731,1,,FT,field_out
17,488771,1,,FF,ball
17,488771,1,,CU,swinging_strike
17,488771,1,,FF,called_strike
17,488771,1,,CH,field_out
17,650333,1,,FT,ball
17,650333,1,,CH,called_strike
17,650333,1,,FF,ball
17,650333,1,,FT,single
17,593871,1,,CH,foul
17,593871,1,,FF,home_run
17,443558,1,,CU,called_strike
17,443558,1,,CH,swinging_strike
17,443558,1,,FF,ball
17,443558,1,,CU,strikeout
17,592696,1,,FT,field_out
17,553902,1,,CU,ball
17,553902,1,,FF,foul
17,553902,1,,CU,foul
17,553902,1,,CU,ball
17,553902,1,,CH,strikeout
17,501303,1,,FT,foul
17,501303,1,,CH,swinging_strike
17,501303,1,,CH,ball
17,501303,1,,FF,strikeout
17,664774,1,,CU,ball
17,664774,1,,CU,ball
17,664774,1,,FF,foul
17,664774,1,,CH,ball
17,664774,1,,FF,walk
17,570731,1,,CU,ball
17,570731,1,,,pickoff_attempt_1b
17,570731,1,,FF,double
17,488771,1,,CU,swinging_strike
17,488771,1,,CH,swinging_strike
17,488771,1,,CH,blocked_ball
17,488771,1,,CH,ball
17,488771,1,,FF,ball
17,488771,1,,FF,strikeout
17,650333,1,,CU,ball
17,650333,1,,FF,called_strike
17,650333,1,,CU,foul
17,650333,1,,FF,foul
17,650333,1,,CU,ball
17,650333,1,,CH,foul
17,650333,1,,CU,field_out
17,593871,1,,CH,ball
17,593871,1,,FT,foul
17,593871,1,,CU,ball
17,593871,1,,CH,ball
17,593871,1,,CH,swinging_strike
17,593871,1,,CU,foul
17,593871,1,,FF,foul
17,593871,1,,CH,field_out
17,443558,1,,FF,foul_tip
17,443558,1,,CU,called_strike
17,443558,1,,FT,ball
17,443558,1,,CH,ball
17,443558,1,,FT,foul
17,443558,1,,CU,ball
17,443558,1,,CU,field_out
17,592696,1,,CU,called_strike
17,592696,1,,CU,field_out
17,553902,1,,FF,ball
17,553902,1,,FT,foul
17,553902,1,,CH,field_out
17,501303,1,,CH,field_out
18,451594,1,,FF,ball
18,451594,1,,FF,called_strike
18,451594,1,,CU,ball
18,451594,1,,FT,foul_tip
18,451594,1,,FF,foul
18,451594,1,,CH,ball
18,451594,1,,CH,walk
18,543939,1,,CU,called_strike
18,543939,1,,CH,foul
18,543939,1,,FF,ball
18,543939,1,,,pickoff_attempt_1b
18,543939,1,,CH,field_out
18,502671,1,,CU,called_strike
18,502671,1,,FT,foul
18,502671,1,,CH,foul
18,502671,1,,FF,ball
18,502671,1,,CH,strikeout
18,542303,1,,FF,ball
18,542303,1,,FT,swinging_strike
18,542303,1,,CU,foul
18,542303,1,,FF,home_run
18,657557,1,,CU,called_strike
18,657557,1,,CH,ball
18,657557,1,,CH,ball
18,657557,1,,FT,foul
18,657557,1,,FT,foul
18,657557,1,,CH,ball
18,657557,1,,CH,walk
18,425877,1,,FT,called_strike
18,425877,1,,CU,called_strike
18,425877,1,,CH,single
18,669242,1,,FT,ball
18,669242,1,,CU,called_strike
18,669242,1,,FT,foul
18,669242,1,,FF,foul
18,669242,1,,CU,foul
18,669242,1,,,pickoff_attempt_1b
18,669242,1,,FF,stolen_base_2b
18,669242,1,,CH,ball
18,669242,1,,FF,strikeout
18,664056,1,,CU,called_strike
18,664056,1,,FT,called_strike
18,664056,1,,CU,ball
18,664056,1,,CU,strikeout
18,641712,1,,FF,called_strike
18,641712,1,,FF,ball
18,641712,1,,CU,called_strike
18,641712,1,,CU,strikeout
18,451594,1,,FT,swinging_strike
18,451594,1,,CU,called_strike
18,451594,1,,FF,foul
18,451594,1,,CH,strikeout
18,543939,1,,FF,ball
18,543939,1,,CU,ball
18,543939,1,,FF,ball
18,543939,1,,FF,called_strike
18,543939,1,,CH,foul
18,543939,1,,FF,walk
18,502671,1,,,pickoff_attempt_1b
18,502671,1,,FT,foul
18,502671,1,,CU,ball
18,502671,1,,,pickoff_attempt_1b
18,502671,1,,CU,called_strike
18,502671,1,,FT,foul
18,502671,1,,CH,stolen_base_2b
18,502671,1,,FT,ball
18,502671,1,,CU,walk
18,542303,1,,FT,called_strike
18,542303,1,,FT,foul
18,542303,1,,CU,foul
18,542303,1,,FT,ball
18,542303,1,,CH,ball
18,542303,1,,CH,strikeout
18,657557,1,,FF,foul
18,657557,1,,CH,swinging_strike
18,657557,1,,FF,foul
18,657557,1,,CU,foul
18,657557,1,,FT,foul
18,657557,1,,CU,field_out
18,425877,1,,CU,field_out
18,669242,1,,CU,ball
18,669242,1,,FF,called_strike
18,669242,1,,CU,single
18,664056,1,,FT,called_strike
18,664056,1,,,pickoff_attempt_1b
18,664056,1,,,pickoff_attempt_1b
18,664056,1,,CU,foul
18,664056,1,,CU,stolen_base_2b
18,664056,1,,CH,foul
18,664056,1,,CH,blocked_ball
18,664056,1,,CU,field_out
18,641712,1,,FF,foul
18,641712,1,,CU,field_out
18,451594,1,,CU,field_out
18,543939,1,,CU,ball
18,543939,1,,CU,called_strike
18,543939,1,,CU,called_strike
18,543939,1,,CU,ball
18,543939,1,,CH,field_out
18,502671,1,,FT,called_strike
18,502671,1,,CU,called_strike
18,502671,1,,CU,field_out
18,542303,1,,CU,ball
18,542303,1,,CH,swinging_strike
18,542303,1,,CU,field_out
19,642423,1,,FT,ball
19,642423,1,,CU,foul_bunt
19,642423,1,,CH,foul
19,642423,1,,FF,foul
19,642423,1,,CU,field_out
19,500743,1,,CU,called_strike
19,500743,1,,FT,double
19,435522,1,,CU,ball
19,435522,1,,FT,ball
19,435522,1,,CH,swinging_strike
19,435522,1,,CU,called_strike
